ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Кузнецова Наталья,904,1,Санкт-Петербург
Кузнецова Ольга,904,Люкс,Санкт-Петербург
Новикова Алексей,904,Люкс,Санкт-Петербург
Петрова Мария,904,3,Санкт-Петербург
Сидоров Екатерина,904,2,Санкт-Петербург
Сидоров Иван,904,3,Санкт-Петербург
Сидоров Наталья,904,Люкс,Санкт-Петербург
Смирнов Дмитрий,904,2,Санкт-Петербург
Иванов Сергей,904,1,Севастополь
Кузнецова Наталья,904,3,Севастополь
Попова Наталья,904,2,Севастополь
Попова Сергей,904,3,Севастополь
Сидоров Екатерина,904,2,Севастополь
Смирнов Наталья,904,Люкс,Севастополь
Козлов Иван,905,1,Владивосток
Кузнецова Анна,905,1,Владивосток
Кузнецова Пётр,905,3,Владивосток
Лебедева Екатерина,905,3,Владивосток
Новикова Иван,905,Люкс,Владивосток
Новикова Пётр,905,Люкс,Владивосток
Попова Пётр,905,Люкс,Владивосток
Иванов Дмитрий,905,2,Калининград
Иванов Ольга,905,3,Калининград
Кузнецова Анна,905,2,Калининград
Петрова Дмитрий,905,2,Калининград
Попова Анна,905,1,Калининград
Сидоров Сергей,905,3,Калининград
Кузнецова Наталья,905,1,Мурманск
Новикова Мария,905,1,Мурманск
Попова Алексей,905,3,Мурманск
Сидоров Анна,905,2,Мурманск
Смирнов Мария,905,Люкс,Мурманск
Козлов Анна,905,3,Одесса
Козлов Мария,905,2,Одесса
Кузнецова Анна,905,2,Одесса
Новикова Дмитрий,905,3,Одесса
Новикова Ольга,905,2,Одесса
Сидоров Алексей,905,1,Одесса
Смирнов Сергей,905,2,Одесса
Соколов Анна,905,1,Одесса
Иванов Екатерина,905,Люкс,Санкт-Петербург
Иванов Пётр,905,Люкс,Санкт-Петербург
Петрова Ольга,905,2,Санкт-Петербург
Смирнов Дмитрий,905,2,Санкт-Петербург
Смирнов Сергей,905,2,Санкт-Петербург
Соколов Наталья,905,1,Санкт-Петербург
Кузнецова Ольга,905,Люкс,Севастополь
Сидоров Дмитрий,905,2,Севастополь
Иванов Дмитрий,906,3,Владивосток
Лебедева Иван,906,3,Владивосток
Новикова Екатерина,906,Люкс,Владивосток
Попова Мария,906,Люкс,Владивосток
Смирнов Иван,906,3,Владивосток
Соколов Анна,906,3,Владивосток
Иванов Анна,906,3,Калининград
Козлов Сергей,906,2,Калининград
Лебедева Екатерина,906,Люкс,Калининград
Новикова Наталья,906,3,Калининград
Новикова Ольга,906,Люкс,Калининград
Петрова Дмитрий,906,3,Калининград
Попова Мария,906,2,Калининград
Смирнов Сергей,906,1,Калининград
Иванов Мария,906,2,Мурманск
Иванов Сергей,906,Люкс,Мурманск
Козлов Дмитрий,906,3,Мурманск
Козлов Мария,906,1,Мурманск
Попова Алексей,906,Люкс,Мурманск
Попова Наталья,906,2,Мурманск
Сидоров Сергей,906,Люкс,Мурманск
Смирнов Мария,906,1,Мурманск
Смирнов Ольга,906,2,Мурманск
Соколов Алексей,906,Люкс,Мурманск
Соколов Наталья,906,Люкс,Мурманск
Козлов Дмитрий,906,2,Одесса
Козлов Ольга,906,1,Одесса
Кузнецова Сергей,906,1,Одесса
Петрова Ольга,906,1,Одесса
Сидоров Анна,906,1,Одесса
Соколов Сергей,906,Люкс,Одесса
Козлов Екатерина,906,2,Санкт-Петербург
Петрова Екатерина,906,Люкс,Санкт-Петербург
Петрова Иван,906,2,Санкт-Петербург
Петрова Пётр,906,2,Санкт-Петербург
Смирнов Дмитрий,906,3,Санкт-Петербург
Смирнов Екатерина,906,1,Санкт-Петербург
Соколов Анна,906,1,Санкт-Петербург
Козлов Алексей,906,3,Севастополь
Козлов Дмитрий,906,Люкс,Севастополь
Козлов Ольга,906,3,Севастополь
Козлов Пётр,907,Люкс,Владивосток
Кузнецова Дмитрий,907,1,Владивосток
Кузнецова Наталья,907,1,Владивосток
Лебедева Алексей,907,3,Владивосток
Попова Мария,907,Люкс,Владивосток
Попова Наталья,907,Люкс,Владивосток
