ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Сидоров Ольга,893,1,Мурманск
Смирнов Мария,893,3,Мурманск
Козлов Наталья,893,3,Одесса
Козлов Сергей,893,1,Одесса
Кузнецова Екатерина,893,Люкс,Одесса
Сидоров Дмитрий,893,1,Одесса
Иванов Екатерина,893,1,Санкт-Петербург
Лебедева Наталья,893,3,Санкт-Петербург
Новикова Анна,893,2,Санкт-Петербург
Петрова Екатерина,893,3,Санкт-Петербург
Иванов Наталья,893,Люкс,Севастополь
Лебедева Алексей,893,1,Севастополь
Новикова Сергей,893,Люкс,Севастополь
Сидоров Наталья,893,3,Севастополь
Смирнов Ольга,893,3,Севастополь
Сидоров Алексей,894,Люкс,Владивосток
Козлов Екатерина,894,1,Калининград
Козлов Иван,894,1,Калининград
Новикова Мария,894,3,Калининград
Петрова Иван,894,3,Калининград
Козлов Ольга,894,3,Мурманск
Кузнецова Екатерина,894,3,Мурманск
Лебедева Екатерина,894,Люкс,Мурманск
Петрова Анна,894,3,Мурманск
Попова Екатерина,894,2,Мурманск
Попова Мария,894,1,Мурманск
Сидоров Мария,894,Люкс,Мурманск
Смирнов Мария,894,Люкс,Мурманск
Соколов Пётр,894,2,Мурманск
Иванов Дмитрий,894,Люкс,Одесса
Иванов Екатерина,894,1,Одесса
Иванов Сергей,894,Люкс,Одесса
Козлов Иван,894,Люкс,Одесса
Лебедева Сергей,894,1,Одесса
Петрова Дмитрий,894,3,Одесса
Соколов Пётр,894,Люкс,Одесса
Петрова Екатерина,894,3,Санкт-Петербург
Петрова Иван,894,Люкс,Санкт-Петербург
Смирнов Анна,894,3,Санкт-Петербург
Петрова Иван,894,3,Севастополь
Козлов Алексей,895,1,Владивосток
Лебедева Ольга,895,Люкс,Владивосток
Новикова Пётр,895,Люкс,Владивосток
Соколов Алексей,895,Люкс,Владивосток
Сидоров Дмитрий,895,3,Калининград
Смирнов Дмитрий,895,2,Калининград
Смирнов Ольга,895,3,Калининград
Иванов Пётр,895,3,Мурманск
Козлов Алексей,895,Люкс,Мурманск
Лебедева Мария,895,Люкс,Мурманск
Новикова Екатерина,895,Люкс,Мурманск
Петрова Мария,895,1,Мурманск
Козлов Сергей,895,Люкс,Одесса
Лебедева Иван,895,Люкс,Одесса
Новикова Сергей,895,3,Одесса
Петрова Екатерина,895,3,Одесса
Петрова Ольга,895,1,Одесса
Сидоров Иван,895,2,Одесса
Иванов Алексей,895,1,Санкт-Петербург
Козлов Анна,895,3,Санкт-Петербург
Попова Мария,895,2,Санкт-Петербург
Сидоров Анна,895,1,Санкт-Петербург
Сидоров Пётр,895,1,Санкт-Петербург
Петрова Иван,895,2,Севастополь
Попова Дмитрий,895,3,Севастополь
Попова Наталья,895,2,Севастополь
Сидоров Наталья,895,Люкс,Севастополь
Сидоров Пётр,895,1,Севастополь
Смирнов Наталья,895,2,Севастополь
Попова Сергей,896,1,Владивосток
Смирнов Наталья,896,3,Владивосток
Смирнов Сергей,896,2,Владивосток
Соколов Пётр,896,3,Владивосток
Козлов Екатерина,896,3,Калининград
Кузнецова Ольга,896,Люкс,Калининград
Попова Ольга,896,2,Калининград
Соколов Наталья,896,1,Калининград
Петрова Сергей,896,Люкс,Одесса
Попова Наталья,896,1,Санкт-Петербург
Новикова Иван,896,3,Севастополь
Сидоров Екатерина,896,1,Севастополь
Соколов Дмитрий,896,2,Севастополь
Козлов Анна,897,1,Владивосток
Лебедева Мария,897,3,Владивосток
Новикова Ольга,897,Люкс,Владивосток
Попова Пётр,897,2,Владивосток
Иванов Мария,897,2,Калининград
Иванов Пётр,897,3,Калининград
Лебедева Наталья,897,3,Калининград
Новикова Анна,897,1,Калининград
Новикова Дмитрий,897,Люкс,Калининград
Смирнов Ольга,897,3,Калининград
Соколов Иван,897,1,Калининград
Кузнецова Сергей,897,2,Мурманск
Сидоров Пётр,897,2,Мурманск
