ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Иванов Сергей,921,Люкс,Калининград
Кузнецова Алексей,921,1,Калининград
Козлов Ольга,921,3,Одесса
Петрова Мария,921,Люкс,Одесса
Иванов Екатерина,921,3,Санкт-Петербург
Лебедева Анна,921,1,Санкт-Петербург
Соколов Екатерина,921,Люкс,Севастополь
Кузнецова Екатерина,922,1,Владивосток
Кузнецова Иван,922,Люкс,Владивосток
Сидоров Алексей,922,1,Владивосток
Новикова Алексей,922,1,Калининград
Козлов Сергей,922,2,Мурманск
Попова Дмитрий,922,1,Мурманск
Попова Екатерина,922,Люкс,Одесса
Попова Пётр,922,3,Одесса
Сидоров Наталья,922,2,Одесса
Попова Мария,922,1,Санкт-Петербург
Кузнецова Алексей,922,3,Севастополь
Смирнов Иван,922,Люкс,Севастополь
Соколов Анна,922,Люкс,Севастополь
Смирнов Иван,923,Люкс,Владивосток
Иванов Сергей,923,2,Калининград
Соколов Иван,923,1,Калининград
Козлов Анна,923,Люкс,Мурманск
Козлов Дмитрий,923,Люкс,Санкт-Петербург
Лебедева Иван,923,1,Санкт-Петербург
Лебедева Сергей,923,1,Санкт-Петербург
Петрова Екатерина,923,2,Севастополь
Сидоров Ольга,923,Люкс,Севастополь
Соколов Алексей,923,1,Севастополь
Петрова Екатерина,924,1,Владивосток
Петрова Иван,924,Люкс,Владивосток
Сидоров Мария,924,1,Владивосток
Кузнецова Наталья,924,Люкс,Мурманск
Петрова Дмитрий,924,Люкс,Мурманск
Кузнецова Ольга,924,1,Одесса
Смирнов Пётр,924,Люкс,Одесса
Кузнецова Дмитрий,924,Люкс,Санкт-Петербург
Петрова Пётр,924,2,Санкт-Петербург
Кузнецова Ольга,924,1,Севастополь
Лебедева Иван,924,1,Севастополь
Соколов Анна,924,Люкс,Севастополь
Соколов Пётр,924,Люкс,Севастополь
Новикова Дмитрий,925,3,Владивосток
Попова Екатерина,925,1,Владивосток
Сидоров Екатерина,925,2,Владивосток
Соколов Наталья,925,2,Владивосток
Петрова Дмитрий,925,3,Калининград
Козлов Пётр,925,1,Мурманск
Петрова Сергей,925,1,Мурманск
Иванов Сергей,925,1,Одесса
Лебедева Екатерина,925,2,Одесса
Кузнецова Дмитрий,925,Люкс,Санкт-Петербург
Новикова Анна,925,1,Санкт-Петербург
Соколов Ольга,925,Люкс,Севастополь
Козлов Дмитрий,926,3,Мурманск
Лебедева Анна,926,Люкс,Мурманск
Сидоров Пётр,926,1,Мурманск
Сидоров Иван,926,1,Одесса
Смирнов Алексей,926,Люкс,Одесса
Кузнецова Сергей,926,2,Санкт-Петербург
Новикова Сергей,926,3,Севастополь
Соколов Алексей,926,1,Севастополь
Петрова Дмитрий,927,Люкс,Владивосток
Соколов Ольга,927,2,Владивосток
Соколов Пётр,927,1,Владивосток
Иванов Пётр,927,3,Калининград
Лебедева Наталья,927,3,Калининград
Попова Анна,927,3,Калининград
Смирнов Иван,927,1,Калининград
Соколов Мария,927,1,Калининград
Козлов Сергей,927,2,Мурманск
Кузнецова Дмитрий,927,2,Мурманск
Соколов Анна,927,2,Мурманск
Смирнов Пётр,927,3,Одесса
Петрова Наталья,927,3,Санкт-Петербург
Сидоров Екатерина,927,2,Санкт-Петербург
Смирнов Дмитрий,927,3,Санкт-Петербург
Козлов Екатерина,927,1,Севастополь
Петрова Анна,927,1,Севастополь
Сидоров Анна,927,2,Севастополь
Сидоров Сергей,927,1,Севастополь
Лебедева Ольга,928,3,Владивосток
Петрова Наталья,928,2,Владивосток
Попова Наталья,928,Люкс,Владивосток
Соколов Дмитрий,928,Люкс,Владивосток
Новикова Дмитрий,928,2,Мурманск
Соколов Иван,928,1,Мурманск
Попова Екатерина,928,2,Одесса
Козлов Сергей,928,1,Санкт-Петербург
Лебедева Наталья,928,1,Санкт-Петербург
Смирнов Ольга,928,Люкс,Санкт-Петербург
Козлов Ольга,928,1,Севастополь
Сидоров Иван,928,Люкс,Севастополь
Иванов Екатерина,929,Люкс,Мурманск
Попова Мария,929,1,Мурманск
Смирнов Сергей,929,2,Мурманск
