ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Кузнецова Сергей,850,3,Мурманск
Попова Екатерина,850,Люкс,Мурманск
Смирнов Наталья,850,3,Мурманск
Смирнов Ольга,850,1,Мурманск
Соколов Иван,850,Люкс,Мурманск
Кузнецова Анна,850,2,Одесса
Новикова Наталья,850,1,Одесса
Петрова Ольга,850,3,Одесса
Смирнов Ольга,850,2,Одесса
Кузнецова Мария,850,3,Санкт-Петербург
Новикова Анна,850,3,Санкт-Петербург
Петрова Иван,850,2,Санкт-Петербург
Попова Анна,850,2,Санкт-Петербург
Попова Мария,850,Люкс,Санкт-Петербург
Попова Пётр,850,3,Санкт-Петербург
Смирнов Дмитрий,850,Люкс,Санкт-Петербург
Смирнов Екатерина,850,2,Санкт-Петербург
Смирнов Иван,850,3,Санкт-Петербург
Иванов Алексей,850,Люкс,Севастополь
Иванов Ольга,850,1,Севастополь
Козлов Анна,850,Люкс,Севастополь
Козлов Екатерина,850,Люкс,Севастополь
Лебедева Сергей,850,Люкс,Севастополь
Иванов Мария,851,2,Владивосток
Козлов Екатерина,851,1,Владивосток
Козлов Иван,851,1,Владивосток
Кузнецова Екатерина,851,2,Владивосток
Кузнецова Иван,851,2,Владивосток
Кузнецова Ольга,851,1,Владивосток
Новикова Наталья,851,Люкс,Владивосток
Петрова Дмитрий,851,2,Владивосток
Петрова Сергей,851,3,Владивосток
Попова Наталья,851,2,Владивосток
Иванов Иван,851,2,Калининград
Козлов Анна,851,Люкс,Калининград
Козлов Ольга,851,3,Калининград
Козлов Сергей,851,Люкс,Калининград
Лебедева Алексей,851,Люкс,Калининград
Новикова Анна,851,3,Калининград
Новикова Дмитрий,851,Люкс,Калининград
Новикова Ольга,851,3,Калининград
Сидоров Мария,851,1,Калининград
Сидоров Наталья,851,Люкс,Калининград
Смирнов Пётр,851,Люкс,Калининград
Иванов Дмитрий,851,2,Мурманск
Козлов Наталья,851,3,Мурманск
Кузнецова Иван,851,2,Мурманск
Кузнецова Наталья,851,2,Мурманск
Кузнецова Сергей,851,2,Мурманск
Лебедева Пётр,851,3,Мурманск
Попова Екатерина,851,3,Мурманск
Сидоров Алексей,851,2,Мурманск
Смирнов Мария,851,3,Мурманск
Смирнов Сергей,851,1,Мурманск
Иванов Алексей,851,Люкс,Одесса
Иванов Сергей,851,2,Одесса
Козлов Екатерина,851,1,Одесса
Лебедева Сергей,851,2,Одесса
Новикова Алексей,851,2,Одесса
Новикова Иван,851,2,Одесса
Новикова Наталья,851,Люкс,Одесса
Сидоров Пётр,851,2,Одесса
Смирнов Алексей,851,3,Одесса
Соколов Ольга,851,1,Одесса
Козлов Алексей,851,2,Санкт-Петербург
Кузнецова Алексей,851,1,Санкт-Петербург
Кузнецова Иван,851,1,Санкт-Петербург
Кузнецова Мария,851,3,Санкт-Петербург
Кузнецова Пётр,851,1,Санкт-Петербург
Сидоров Иван,851,1,Санкт-Петербург
Смирнов Дмитрий,851,1,Санкт-Петербург
Иванов Екатерина,851,Люкс,Севастополь
Козлов Екатерина,851,2,Севастополь
Козлов Ольга,851,3,Севастополь
Козлов Пётр,851,Люкс,Севастополь
Кузнецова Дмитрий,851,Люкс,Севастополь
Лебедева Анна,851,Люкс,Севастополь
Попова Анна,851,Люкс,Севастополь
Сидоров Сергей,851,1,Севастополь
Смирнов Алексей,851,3,Севастополь
Смирнов Иван,851,1,Севастополь
Иванов Дмитрий,852,1,Владивосток
Иванов Екатерина,852,3,Владивосток
Козлов Наталья,852,1,Владивосток
Кузнецова Иван,852,2,Владивосток
Кузнецова Ольга,852,Люкс,Владивосток
Лебедева Мария,852,Люкс,Владивосток
Новикова Дмитрий,852,2,Владивосток
Петрова Алексей,852,3,Владивосток
Петрова Наталья,852,1,Владивосток
Попова Анна,852,3,Владивосток
Попова Дмитрий,852,3,Владивосток
